table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Chilton County,39604,39897,40197.0,40683.0,41079.0,41534.0,41946.0,42318.0,42881.0,43239.0,43484.0,43643,43682
.Choctaw County,15953,15875,15677.0,15367.0,15199.0,14930.0,14545.0,14431.0,14216.0,14114.0,13976.0,13859,13820
.Clarke County,27870,27819,27624.0,27267.0,27090.0,26958.0,26764.0,26755.0,26436.0,26283.0,26038.0,25833,25763
.Clay County,14240,14263,14298.0,14257.0,14203.0,14121.0,14077.0,14053.0,14085.0,14161.0,14006.0,13932,13897
.Cleburne County,14141,14172,14222.0,14416.0,14438.0,14339.0,14368.0,14538.0,14799.0,14874.0,14918.0,14972,14988
.Coffee County,43639,43580,43716.0,43930.0,44315.0,45053.0,45604.0,46228.0,47458.0,48516.0,49440.0,49948,50104
.Colbert County,54979,54997,54793.0,54536.0,54279.0,54380.0,54359.0,54413.0,54486.0,54473.0,54426.0,54428,54433
.Conecuh County,14077,14035,13940.0,13793.0,13585.0,13430.0,13421.0,13603.0,13441.0,13388.0,13274.0,13228,13202
.Coosa County,11842,11844,11848.0,11740.0,11732.0,11560.0,11467.0,11451.0,11439.0,11493.0,11410.0,11539,11556
.Covington County,37640,37514,37069.0,36901.0,36860.0,36806.0,37204.0,37441.0,37631.0,37545.0,37648.0,37765,37776
.Crenshaw County,13657,13692,13724.0,13635.0,13652.0,13727.0,13699.0,13880.0,13956.0,13922.0,14024.0,13906,13857
.Cullman County,77426,77473,77415.0,77443.0,77657.0,78131.0,78692.0,79044.0,79576.0,80273.0,80351.0,80406,80459
.Dale County,49120,49124,49254.0,49373.0,49215.0,49245.0,49050.0,49077.0,49488.0,49871.0,49854.0,50251,50358
.Dallas County,46361,46198,46132.0,45377.0,45170.0,44795.0,44434.0,44323.0,44194.0,44265.0,43759.0,43820,43790
.DeKalb County,64436,64650,65678.0,65861.0,66530.0,67260.0,67794.0,68495.0,69450.0,70228.0,70864.0,71109,71151
.Elmore County,65819,66160,67459.0,68659.0,69935.0,71018.0,72978.0,75246.0,77124.0,77698.0,78632.0,79303,79549
.Escambia County,38452,38325,38197.0,38035.0,37796.0,37713.0,37601.0,37673.0,37839.0,37929.0,38249.0,38319,38292
.Etowah County,103448,103286,102976.0,102988.0,103025.0,103080.0,103174.0,103528.0,103893.0,104206.0,104239.0,104430,104462
.Fayette County,18522,18512,18384.0,18278.0,18178.0,18022.0,18030.0,17767.0,17523.0,17541.0,17310.0,17241,17219
.Franklin County,31257,31242,31190.0,30891.0,30874.0,30768.0,30968.0,31134.0,31004.0,31459.0,31589.0,31704,31729
.Geneva County,25700,25740,25565.0,25580.0,25702.0,25772.0,25988.0,26271.0,26322.0,26646.0,26653.0,26790,26815
.Greene County,9923,9902,9866.0,9893.0,9805.0,9686.0,9675.0,9361.0,9385.0,9359.0,9182.0,9045,8987
.Hale County,18270,18194,17868.0,17376.0,17116.0,16765.0,16622.0,16427.0,16418.0,16260.0,16025.0,15760,15708
.Henry County,16297,16341,16358.0,16447.0,16563.0,16692.0,16752.0,16953.0,17108.0,17129.0,17243.0,17302,17307
.Houston County,88831,88943,89490.0,89940.0,91321.0,92593.0,93903.0,95846.0,97727.0,99183.0,100500.0,101547,101888
.Jackson County,53871,53979,53997.0,53758.0,53711.0,53525.0,53332.0,53483.0,53333.0,53525.0,53461.0,53227,53128
.Jefferson County,662041,662033,660197.0,657518.0,657513.0,656023.0,654919.0,655893.0,655163.0,656510.0,658441.0,658466,658555
.Lamar County,15902,15923,15632.0,15446.0,15258.0,15075.0,15009.0,14816.0,14901.0,14799.0,14689.0,14564,14508
.Lauderdale County,87952,88039,87791.0,87627.0,88103.0,88732.0,89358.0,90294.0,91107.0,92202.0,92526.0,92709,92679
.Lawrence County,34834,34874,34870.0,34698.0,34488.0,34318.0,34435.0,34028.0,34293.0,34196.0,34315.0,34339,34342
.Lee County,115014,115430,116819.0,118392.0,120071.0,122274.0,126133.0,129247.0,131934.0,134524.0,138566.0,140247,140780
.Limestone County,65668,65966,66936.0,67677.0,68578.0,69593.0,71303.0,73651.0,76063.0,78835.0,81326.0,82782,83193
.Lowndes County,13483,13471,13329.0,13231.0,12996.0,12623.0,12397.0,12124.0,11973.0,11813.0,11486.0,11299,11259
.Macon County,24086,24047,23925.0,23563.0,23110.0,22685.0,22388.0,22227.0,21942.0,21597.0,21190.0,21452,21540
.Madison County,276998,278006,281517.0,286439.0,291342.0,295655.0,301474.0,309170.0,315859.0,323526.0,330856.0,334811,335988
.Marengo County,22533,22564,22203.0,22217.0,22025.0,21777.0,21569.0,21531.0,21475.0,21331.0,21170.0,21027,20975
.Marion County,31162,31137,30777.0,30608.0,30554.0,30516.0,30494.0,30779.0,30849.0,30918.0,30646.0,30776,30770
.Marshall County,82303,82429,82477.0,83417.0,84348.0,85131.0,86516.0,88209.0,89605.0,91072.0,92213.0,93019,93235
.Mobile County,399887,400073,400129.0,398549.0,398082.0,397959.0,398942.0,402916.0,405715.0,409196.0,411994.0,412992,413277
.Monroe County,24320,24319,24120.0,24022.0,23853.0,23769.0,23683.0,23602.0,23437.0,23393.0,23218.0,23068,22994
.Montgomery County,223518,223428,223048.0,223185.0,222680.0,223002.0,223608.0,227291.0,227888.0,227461.0,227607.0,229363,229844
.Morgan County,111076,111221,111682.0,111766.0,112898.0,113006.0,113964.0,115491.0,116397.0,117694.0,118954.0,119490,119626
.Perry County,11876,11809,11645.0,11549.0,11301.0,11153.0,10881.0,10677.0,10774.0,10722.0,10690.0,10591,10556
.Pickens County,20914,20881,20873.0,20835.0,20527.0,20380.0,20192.0,20128.0,19989.0,19951.0,19814.0,19746,19705
.Pike County,29688,29748,29844.0,29695.0,30050.0,30593.0,30772.0,31309.0,31761.0,32149.0,32560.0,32899,32957
.Randolph County,22344,22377,22465.0,22464.0,22359.0,22525.0,22658.0,22695.0,22662.0,22946.0,22864.0,22913,22916
.Russell County,49854,49805,49622.0,49489.0,49065.0,49498.0,49731.0,50459.0,51074.0,51434.0,52162.0,52947,53188
.St. Clair County,64740,65080,66093.0,67274.0,68629.0,70416.0,72596.0,75948.0,79348.0,81223.0,83009.0,83593,83761
.Shelby County,143429,144674,149358.0,153976.0,159704.0,165757.0,171691.0,178841.0,183491.0,188534.0,192708.0,195085,195828
.Sumter County,14772,14746,14630.0,14376.0,14329.0,14324.0,14143.0,14059.0,13926.0,13882.0,13746.0,13763,13744
.Talladega County,80734,80772,80939.0,81095.0,80900.0,81139.0,81546.0,81991.0,82226.0,82735.0,82674.0,82291,82110
.Tallapoosa County,41771,41689,41406.0,41044.0,40898.0,40904.0,40857.0,41243.0,41414.0,41668.0,41831.0,41616,41516
.Tuscaloosa County,164932,165414,166951.0,168154.0,169725.0,171960.0,175731.0,181383.0,184350.0,188093.0,192792.0,194656,195036
.Walker County,70688,70602,70364.0,69765.0,69105.0,68629.0,68500.0,68234.0,67695.0,67835.0,67347.0,67023,66947
.Washington County,18077,18101,17933.0,17895.0,17910.0,17801.0,17690.0,17705.0,17491.0,17496.0,17493.0,17581,17597
.Wilcox County,12995,12939,12806.0,12778.0,12600.0,12493.0,12369.0,12221.0,12208.0,12148.0,11870.0,11670,11615
.Winston County,24806,24857,24597.0,24600.0,24576.0,24614.0,24629.0,24796.0,24858.0,24696.0,24691.0,24484,24395
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Alabama: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-01)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
