table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Table 1. Intercensal Estimates of the Resident Population for Counties of Georgia: April 1, 2000 to July 1, 2010",,,,,,,,,,,,,
Geographic Area,"April 1, 20001",Intercensal Estimates (as of July 1),,,,,,,,,,"April 1, 20102","July 1, 20103"
,,2000,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,,
Georgia,8186653,8227303,8377038.0,8508256.0,8622793.0,8769252.0,8925922.0,9155813.0,9349988.0,9504843.0,9620846.0,9687653,9712587
.Appling County,17405,17396,17455.0,17502.0,17732.0,17740.0,17769.0,17725.0,17985.0,18133.0,18144.0,18236,18261
.Atkinson County,7611,7591,7641.0,7748.0,7990.0,7985.0,8096.0,8197.0,8346.0,8366.0,8386.0,8375,8366
.Bacon County,10098,10131,10133.0,10101.0,10253.0,10283.0,10552.0,10682.0,10968.0,10987.0,11134.0,11096,11076
.Baker County,4047,4025,4005.0,3923.0,4124.0,4024.0,3967.0,3877.0,3706.0,3728.0,3560.0,3451,3415
.Baldwin County,44616,44684,44764.0,45203.0,45433.0,45967.0,46304.0,46513.0,47336.0,47855.0,47087.0,45720,45735
.Banks County,14425,14544,15025.0,15485.0,15836.0,16250.0,16683.0,17076.0,17550.0,17953.0,18208.0,18395,18415
.Barrow County,46177,46520,48171.0,50409.0,52253.0,55032.0,57889.0,61395.0,64760.0,67362.0,68548.0,69367,69731
.Bartow County,76062,76806,79984.0,83106.0,85731.0,87834.0,90334.0,92983.0,95714.0,98415.0,99807.0,100157,100195
.Ben Hill County,17498,17483,17315.0,17178.0,17095.0,17106.0,17243.0,17525.0,17719.0,17675.0,17581.0,17634,17653
.Berrien County,16210,16268,16392.0,16671.0,17017.0,17399.0,17735.0,18051.0,18255.0,18863.0,19067.0,19286,19303
.Bibb County,153955,153857,153548.0,153929.0,153697.0,154159.0,154003.0,154510.0,154286.0,154384.0,155154.0,155547,155715
.Bleckley County,11666,11654,11781.0,11757.0,11807.0,12018.0,12127.0,12553.0,13016.0,12985.0,13034.0,13063,13098
.Brantley County,14608,14700,15093.0,15556.0,15911.0,16222.0,16535.0,16895.0,17198.0,17593.0,18129.0,18411,18435
.Brooks County,16456,16458,16307.0,16229.0,16051.0,16127.0,16124.0,16309.0,16333.0,16475.0,16375.0,16243,16199
.Bryan County,23430,23474,23867.0,24377.0,25069.0,26061.0,26557.0,27346.0,28302.0,29178.0,29987.0,30233,30382
.Bulloch County,55961,56146,56808.0,57361.0,59314.0,60832.0,63048.0,64304.0,65768.0,67092.0,68598.0,70217,70729
.Burke County,22255,22279,22582.0,22626.0,22692.0,22867.0,22939.0,22875.0,22972.0,23084.0,23117.0,23316,23367
.Butts County,19460,19621,20186.0,20993.0,21540.0,21706.0,22055.0,22669.0,23184.0,23794.0,23682.0,23655,23674
.Calhoun County,6317,6325,6271.0,6359.0,6286.0,6306.0,6256.0,6350.0,6269.0,6456.0,6670.0,6694,6697
.Camden County,43658,43824,44469.0,45299.0,44568.0,46096.0,46673.0,47086.0,48947.0,49713.0,50024.0,50513,50697
.Candler County,9561,9585,9442.0,9772.0,9937.0,10039.0,10158.0,10388.0,10586.0,10691.0,10880.0,10998,11030
.Carroll County,87302,87932,91132.0,94087.0,97396.0,99774.0,102526.0,105853.0,108947.0,110242.0,110433.0,110527,110661
.Catoosa County,53188,53549,54638.0,56024.0,57614.0,58866.0,59745.0,61095.0,62539.0,63271.0,63874.0,63942,63975
.Charlton County,10282,10312,10675.0,10910.0,11282.0,11378.0,11635.0,12089.0,12056.0,12604.0,12665.0,12171,12137
.Chatham County,232372,232492,234150.0,236510.0,237348.0,240818.0,242242.0,246896.0,251981.0,255269.0,262122.0,265128,265871
.Chattahoochee County,14895,15047,15780.0,18043.0,15289.0,15515.0,14096.0,11828.0,11965.0,11624.0,11955.0,11267,11136
.Chattooga County,25423,25419,25675.0,25688.0,25981.0,25537.0,25506.0,25640.0,26230.0,26146.0,25894.0,26015,26016
.Cherokee County,142013,143777,151189.0,158682.0,165585.0,173105.0,182128.0,193241.0,202544.0,208271.0,212232.0,214346,215129
.Clarke County,101941,102401,103890.0,104673.0,106287.0,109752.0,109536.0,112074.0,113995.0,115768.0,116843.0,116714,116668
.Clay County,3342,3353,3360.0,3314.0,3303.0,3233.0,3216.0,3232.0,3262.0,3233.0,3201.0,3183,3175
.Clayton County,236644,238079,245327.0,248954.0,252631.0,255322.0,256292.0,258552.0,260441.0,262099.0,260067.0,259424,259623
